"","label"
"DHRS7",NA
"CDC25A",NA
"CCM2L",NA
"ATOH8",NA
"RASSF1",NA
"ATP8B1",NA
"ZNF225",NA
"ZNF41",NA
"PCDHB16",NA
"ST6GALNAC1",NA
"PRSS56",NA
"TMX3",NA
"FDPS",NA
"RNMT",NA
"TAL1",NA
"G6PC3",NA
"SRRM3",NA
"CCDC78",NA
"SMPD2",NA
"RFFL",NA
"RBMXL1",NA
"GBP4",NA
"MTCH2",NA
"AGT",NA
"MAPKAPK3",NA
"CAMK1G",NA
"IRAK3",NA
"ZNF334",NA
"ZNF426",NA
"KCTD8",NA
"TRIM16",NA
"RAB1B",NA
"SLC25A51",NA
"SS18L1",NA
"B3GAT2",NA
"SLC24A5",NA
"CYP2F1",NA
"TDG",NA
"WASF3",NA
"STAC3",NA
"RFC2",NA
"ADAM18",0
"SERPING1",NA
"DNAJC28",NA
"DUSP4",NA
"SH3GL2",NA
"CEP55",NA
"VKORC1L1",NA
"HTR7",NA
"TRAFD1",NA
"PIGS",NA
"CLCC1",NA
"GPR137",NA
"SLC18B1",NA
"SERPINE1",NA
"TENT5A",NA
"CPA3",NA
"ISLR2",NA
"LY9",NA
"MORN1",NA
"SLC30A3",NA
"FAM71E2",NA
"MYF5",NA
"RELT",NA
"CD82",NA
"MMP11",NA
"SMS",NA
"GPR61",NA
"TBRG1",NA
"MRPL43",NA
"SLC46A1",NA
"IL1RAPL2",NA
"KBTBD13",NA
"HOMER1",NA
"ASPSCR1",NA
"SEMA6C",NA
"NOSIP",NA
"FAM227A",NA
"CHMP7",NA
"MYOT",NA
"ZDHHC23",NA
"BPNT1",NA
"ZNF563",NA
"RTN1",NA
"GPC3",NA
"POLDIP3",NA
"FMO2",NA
"GBP5",NA
"SYNC",NA
"WDSUB1",NA
"KDM4D",NA
"HMMR",NA
"HIF1AN",NA
"FSD1L",NA
"PRB2",NA
"CRELD2",NA
"SYT2",NA
"NAMPT",NA
"CCDC17",NA
"ZNF774",0
"ABHD2",NA
"ADK",NA
"ARG1",NA
"SERINC4",NA
"VSIG10L",NA
"CARF",NA
"SETD4",NA
"PRSS35",NA
"TMEM231",NA
"LARP7",NA
"KIAA0391",NA
"PDK4",NA
"GJD4",NA
"TRAF3IP2",NA
"SLC22A10",NA
"MPST",NA
"SYT11",NA
"PGBD1",NA
"GSX2",NA
"HOXB1",NA
"ZNF839",NA
"PLPP1",NA
"SH3GLB2",NA
"POLR1B",NA
"DCPS",NA
"MMP13",NA
"CBLL1",NA
"RHBG",NA
"RAB8A",NA
"ZNF880",NA
"TSPAN5",NA
"KIAA1211L",NA
"GJB5",NA
"MTG2",NA
"ADRM1",NA
"RBMS1",NA
"SCEL",NA
"ATP6V0D1",NA
"IL18RAP",NA
"MRPS30",NA
"CDK11A",NA
"CATSPERE",NA
"DBNL",NA
"TOX4",NA
"ZNF433",NA
"CES1",NA
"ZSCAN32",NA
"ZBTB39",NA
"AURKB",NA
"ARL6IP4",NA
"ZNF317",NA
"SPATS2L",NA
"NT5C3B",NA
"PCYOX1",NA
"ZNF221",NA
"MAEL",NA
"ZNF530",NA
"QRFPR",NA
"B3GALT2",NA
"TMEM120B",NA
"GAL3ST3",NA
"NTN5",NA
"HAPLN4",NA
"MOCS3",NA
"DBT",NA
"ZNF518B",NA
"SMOC1",NA
"ZNF569",NA
"DRD3",NA
"DMKN",NA
"NOC4L",NA
"CPN1",NA
"TCFL5",NA
"SH3GL3",NA
"HOXB13",NA
"ZNF805",NA
"GJB4",NA
"LINGO4",NA
"CHADL",NA
"GADL1",NA
"POMC",NA
"SPAG8",NA
"MTHFSD",NA
"AGPAT2",NA
"EMILIN3",NA
"CERS1",NA
"ZNF446",NA
"CRK",NA
"MOB3C",NA
"CACNG7",NA
"SLC13A5",NA
"ZDHHC6",NA
"EPOR",NA
"CTU2",NA
"RIOK2",NA
"FAM50A",NA
"ACOT4",NA
"CELF1",NA
"BAIAP2L2",NA
"GRM7",NA
"SLC25A21",NA
"METTL15",NA
"SCRN2",NA
"CREBRF",NA
"PIAS4",NA
"ATP6V1D",0
"RNF170",NA
"PSKH1",NA
"ZNF704",NA
"ANXA7",NA
"WEE2",NA
"RDH11",NA
"GJB2",NA
"FICD",NA
"RAB4B",NA
"CRTC3",NA
"ZNF470",NA
"TTLL8",NA
"TACR3",NA
"PTOV1",NA
"ZNF778",NA
"NEUROD6",NA
"SLC25A40",NA
"ZCCHC14",NA
"ILF2",NA
"EFNA3",NA
"ENPP4",NA
"MYD88",NA
"CYP7A1",NA
"FAM49A",0
"ZSCAN2",NA
"LRRC40",NA
"VRK2",NA
"PUS1",NA
"PCBP4",NA
"SLC35F6",NA
"ZNF700",NA
"C1QTNF9B",NA
"GLYCTK",NA
"GNL3",NA
"ZNF84",NA
"PITPNC1",NA
"LRRTM1",NA
"FOSL1",NA
"GFRA1",NA
"ZNF281",NA
"SOX12",NA
"NMNAT3",NA
"RRAGD",NA
"CNOT9",NA
"RTL9",NA
"MCU",NA
"DYNC1LI1",NA
"C17orf50",NA
"RAB11FIP5",NA
"CTSH",NA
"TLR2",NA
"RBM46",NA
"PIGZ",NA
"PLEKHA1",NA
"ALLC",NA
"CYP3A7",NA
"RGPD3",NA
"RIT1",NA
"RIPK2",NA
"PACSIN3",NA
"UST",NA
"ENPP5",NA
"RASSF5",NA
"SHOC2",NA
"SERPINB6",NA
"PHOX2B",NA
"SRSF1",NA
"PMEL",NA
"NUP43",NA
"FEN1",NA
"CRBN",NA
"HOXA2",NA
"SMYD2",NA
"EN1",NA
"MEX3A",NA
"DGAT2",NA
"ZNF48",NA
"LRRC6",NA
"HMG20B",NA
"CCDC144A",NA
"C1QTNF1",NA
"ATPAF2",NA
"RRP1",NA
"SLC30A1",NA
"KCTD13",NA
"CDC123",NA
"SLC16A3",NA
"FGF17",NA
"CATSPER3",NA
"LAMA4",NA
"NDUFA13",NA
"ETNK2",NA
"GBX1",NA
"RGP1",NA
"FYB1",NA
"NAPA",NA
"RASL10B",NA
"PDZD7",NA
"MARCH4",NA
"SERINC2",NA
"CYP2C8",NA
"POFUT1",NA
"RRN3",NA
"AGA",NA
"UCHL5",NA
"ZNF770",NA
"ENDOV",NA
"GPATCH2",NA
"HTR2A",NA
"ANGPT4",NA
"RCOR3",NA
"TIAL1",NA
"RABEP2",NA
"ASPG",NA
"FGF3",NA
"TSPAN15",NA
"ACCSL",NA
"ADGRG7",NA
"KMO",NA
"TGDS",NA
"CTSS",NA
"ETNK1",NA
"LASP1",NA
"THBD",NA
"HSD11B1L",NA
"NTF3",NA
"GGA2",NA
"CADM1",NA
"ANKRD34A",NA
"MRPL37",NA
"EPHX1",NA
"ADGRF2",NA
"ZNF189",NA
"PPP1CC",NA
"SEPT2",NA
"RS1",NA
"CATSPERD",NA
"LSM14B",NA
"LMOD3",NA
"DLX6",NA
"RBM44",NA
"PRSS16",NA
"IP6K1",NA
"ADGRE3",NA
"BAG4",NA
"SP1",NA
"ZNF274",NA
"SLCO1A2",NA
"RAP2B",NA
"TBKBP1",NA
"GCC1",NA
"ZBTB8A",NA
"RMDN3",NA
"GCH1",NA
"ELOVL5",NA
"MXRA8",NA
"MAK16",NA
"RSAD1",NA
"MICALCL",NA
"HNRNPH3",NA
"ZNF267",NA
"BPIFB4",NA
"DRD5",NA
"CR1L",NA
"TOE1",NA
"CELA3A",NA
"MAGED1",NA
"ZACN",NA
"HRH3",NA
"C5orf34",NA
"DDIAS",NA
"ZNF627",NA
"GFRA2",NA
"ZNF175",NA
"ZFP82",NA
"GLT1D1",NA
"RNF121",NA
"WASF2",NA
"SLC16A5",NA
"CHST10",NA
"ZNF251",NA
"CD6",NA
"PLA2G4C",NA
"MSANTD2",NA
"PI4K2B",NA
"MMADHC",NA
"OPN4",NA
"PKMYT1",NA
"SQOR",NA
"MTCH1",NA
"DCP2",NA
"RAE1",NA
"BCKDK",NA
"FAAP100",NA
"SLC28A2",NA
"NFYA",NA
"ZMYM5",NA
"AMDHD1",NA
"UGP2",NA
"RNF168",NA
"DZIP1L",NA
"PRG4",NA
"HOXA10",NA
"ELP4",NA
"C1QTNF2",NA
"RTCA",NA
"IFRD1",NA
"YTHDF2",NA
"SUN5",NA
"KLHDC7B",NA
"FLI1",NA
"NKD2",NA
"ENTPD5",NA
"OXSM",NA
"OXA1L",NA
"FBXW4",NA
"FOXD4",NA
"FDXACB1",NA
"CD2AP",NA
"C4BPA",NA
"TRAM1",NA
"DTX3L",NA
"FOXD2",NA
"HRH1",NA
"OGFOD2",NA
"KIN",NA
"DNAJB14",NA
"MGAT4C",NA
"ADAM30",NA
"ZNF777",NA
"ORC2",NA
"CEP63",NA
"CCDC154",NA
"TSPAN14",NA
"CREB1",NA
"RAB15",NA
"NEK7",NA
"SP140L",NA
"RET",NA
"STAR",NA
"BMT2",NA
"CCDC85A",NA
"SPRYD3",NA
"LOX",NA
"SDCCAG8",NA
"POLD2",NA
"CLDN3",NA
"BCLAF3",NA
"HOXC10",NA
"MVD",NA
"ZNF224",NA
"EIF3E",NA
"TENT4A",NA
"SEPT3",NA
"MSL1",NA
"ADGRF4",NA
"GATA1",NA
"NEDD1",NA
"XK",NA
"BIRC3",NA
"EDNRA",NA
"APOE",NA
"ZNF169",NA
"CYP3A4",NA
"LILRB1",NA
"PPME1",NA
"PPP1R18",NA
"PXYLP1",NA
"CYP2B6",NA
"SRR",NA
"CYP39A1",NA
"FASTK",NA
"PLEKHD1",NA
"HNRNPH1",NA
"NAXD",NA
"HTR4",NA
"PNPLA1",NA
"RAB39A",NA
"TMEM181",NA
"NDEL1",NA
"IL2RB",NA
"NSUN4",NA
"ZNF384",NA
"RBM4",NA
"PTBP1",NA
"THAP5",NA
"KLHDC1",NA
"TPRA1",0
"CACNG2",NA
"PCDHB14",NA
"NPAS4",NA
"XRRA1",NA
"CDHR5",NA
"RPL10L",NA
"NKX2-4",NA
"TRIM42",NA
"TMEM39A",NA
"CHMP1A",NA
"PCDHB2",NA
"TTYH3",NA
"SNX33",NA
"CD37",NA
"NSMF",NA
"AMN",NA
"RNFT2",NA
"PSIP1",NA
"CELA2A",NA
"TTLL11",NA
"GC",NA
"ZNF7",NA
"OSGEP",NA
"NDUFAF6",NA
"FANCG",NA
"LMAN2",NA
"HTR1A",NA
"BAIAP2",NA
"SOBP",NA
"NAGPA",NA
"WDFY2",NA
"RNASEL",NA
"CABP4",NA
"MLST8",NA
"CDK9",NA
"CD36",NA
"RAB6A",NA
"LBX2",NA
"PTGER3",NA
"ZGPAT",NA
"ZNF484",NA
"FAM214B",NA
"REEP2",NA
"NAB1",NA
"YBX2",NA
"IQCC",NA
"MDM2",NA
"TFEC",NA
"CCNA1",NA
"ASRGL1",NA
"DISP1",NA
"ACBD4",NA
"IRAK4",NA
"CDK14",0
"RAB5C",NA
"FAM189B",NA
"ZNF182",NA
"ZBTB42",NA
"ATG4C",NA
"ZNF534",NA
"NSDHL",NA
"SHROOM1",NA
"AUH",NA
"PRIMPOL",NA
"P2RX7",NA
"PNPO",NA
"PABPC3",NA
"ZDHHC7",NA
"ARHGAP19",NA
"ZNF354B",NA
"WIPI1",NA
"SH2B2",NA
"PEX13",NA
"EIF6",NA
"UQCC1",NA
"VRTN",NA
"ZNF202",NA
"OTOP2",NA
"CFHR5",NA
"ASTE1",NA
"AQP3",NA
"STK24",NA
"FUT11",NA
"ORC4",NA
"TIMM50",NA
"ATRIP",NA
"CLEC11A",NA
"GDF10",NA
"NECTIN4",NA
"GAREM2",NA
"RAB3IP",NA
"PARP9",NA
"CCDC151",NA
"CDK15",NA
"TRMT10A",NA
"CALR3",NA
"ACP2",NA
"ARNTL2",NA
"CARS2",NA
"VHL",NA
"CYBA",NA
"HOXB2",NA
"HHEX",NA
"TMEM183A",NA
"POM121C",NA
"SPATA21",NA
"RABGEF1",NA
"TACR1",NA
"PTPN18",NA
"FNTA",NA
"RAB25",NA
"STK40",NA
"SDF2L1",NA
"HOXA4",NA
"CDT1",NA
"FBXW9",NA
"NDUFAF5",NA
"TMEM184A",NA
"FBLIM1",NA
"CXorf57",NA
"PNCK",NA
"SHC3",0
"BAIAP2L1",NA
"SUGP1",NA
"UBR7",NA
"ZNF215",NA
"ACP5",NA
"RASGEF1A",NA
"CLMP",NA
"OTOL1",NA
"B4GALNT2",NA
"NIPAL1",NA
"ARL13B",NA
"NARF",NA
"NBPF3",NA
"SYT6",NA
"CSNK2A3",NA
"ACMSD",NA
"RGS11",NA
"ERLEC1",NA
"SCN1B",NA
"GBP2",NA
"ELFN2",NA
"TDP2",NA
"TAGAP",NA
"ATXN1L",NA
"PPP1CB",NA
"MYNN",NA
"PHF6",NA
"IGSF11",NA
"DCK",NA
"CYP3A5",NA
"FAM111B",NA
"CCDC9B",NA
"ECI1",NA
"FRMD1",NA
"FMO3",NA
"IL1RL2",NA
"FAHD2A",NA
"ASB10",NA
"CASP10",NA
"CDCA7",NA
"SLC16A7",NA
"SMOC2",NA
"RAB26",NA
"SNRNP40",NA
"ZNF570",NA
"SDR42E1",NA
"ARMC9",NA
"NNT",NA
"FAM234A",NA
"NOL11",NA
"DMC1",NA
"CWF19L1",NA
"MAP4K4",NA
"PCOLCE2",NA
"OXTR",NA
"AFTPH",NA
"ZNF33A",NA
"HPSE",NA
"GPR22",NA
"PTPA",NA
"DRGX",NA
"DENND2D",NA
"SLC16A10",NA
"CPB2",NA
"RBM17",NA
"CCDC61",NA
"DNAJC25",NA
"NOP9",NA
"ZNF596",NA
"TRAF4",NA
"DNAJB12",NA
"MAPRE2",NA
"NUDC",NA
"CYP2E1",NA
"POFUT2",NA
"PICALM",NA
"FSCN1",NA
"GET4",NA
"PPM1B",NA
"SCML2",NA
"CPPED1",NA
"PTPRU",NA
"GPATCH3",NA
"SHCBP1",NA
"BDNF",NA
"TBC1D24",NA
"PDP1",NA
"CLIC6",NA
"KNG1",NA
"ARFGAP3",NA
"SEMG1",NA
"TRIM68",NA
"FBXO7",NA
"SLC17A2",NA
"RNF44",NA
"LRRC71",NA
"TRO",NA
"CLIC5",NA
"SNTG2",NA
"CLDN16",NA
"NMD3",NA
"ZNF605",NA
"BCAM",NA
"PRMT1",NA
"EXOSC4",NA
"ADRA2B",NA
"MAP2K3",NA
"SLC25A33",NA
"CRTAP",NA
"NSRP1",NA
"ZNF12",NA
"EGLN2",NA
"KLK11",NA
"CNP",NA
"ARID3A",NA
"CHST14",NA
"SLC38A4",NA
"WASF1",NA
"WDR93",NA
"BRD9",NA
"HSPB1",NA
"SURF1",NA
"FBXL17",NA
"COPS5",NA
"THSD1",NA
"ADGRL4",NA
"FHL1",NA
"ZCCHC7",NA
"CCDC50",NA
"TRIM7",NA
"GSX1",NA
"PREB",NA
"DHPS",NA
"RBFOX2",NA
"GYG1",NA
"PJA1",NA
"HLX",NA
"EFNB2",NA
"WSB1",NA
"FBXW8",NA
"AKNAD1",NA
"HTR2B",NA
"C2CD2L",NA
"VPS9D1",NA
"HOMER3",NA
"NPSR1",NA
"SPOP",NA
"SLC41A3",NA
"GALNT8",NA
"NOCT",NA
"TAMM41",NA
"LRRC8E",NA
"DNAAF1",NA
"KIAA0408",NA
"HOXA5",NA
"PAICS",NA
"CCDC181",NA
"CEP70",NA
"CFAP206",NA
"PIGR",NA
"NEMP1",NA
"MYH6",NA
"GZF1",NA
"TBX10",NA
"MDM4",NA
"CACNG8",NA
"HMX2",NA
"FAM8A1",NA
"RPS2",NA
"FAM171A2",NA
"BCAT2",NA
"MEX3D",NA
"CXADR",NA
"GJB6",NA
"RFC5",NA
"ZNF76",NA
"SNX17",NA
"B3GAT3",NA
"MEFV",NA
"ACAT2",NA
"ADRA1D",NA
"ABCA5",NA
"FLVCR1",NA
"MPG",NA
"PEX12",NA
"UPF3A",NA
"ZXDC",NA
"WDR12",NA
"FGF13",NA
"KRT20",NA
"KLK8",NA
"E4F1",NA
"C16orf58",NA
"TNNI1",NA
"ANGPTL7",NA
"LRRTM4",NA
"ELOA2",NA
"TTYH1",NA
"ISM1",NA
"C6orf132",NA
"KIAA0930",NA
"SHPK",NA
"SOX21",NA
"SAMD3",NA
"GOLPH3L",NA
"SOCS4",NA
"MAP2K4",NA
"CDC25B",NA
"MAPK14",NA
"EXOC3",NA
"SERPINF1",NA
"BANP",NA
"ERI2",0
"BBOX1",NA
"APOBR",NA
"GDPD2",NA
"SLC25A36",NA
"VSX1",NA
"SCLT1",NA
"NEIL1",NA
"TMCC3",NA
"PRSS33",NA
"UCP1",NA
"PLEKHN1",NA
"ZNF655",NA
"PNPLA5",NA
"CDK6",NA
"HOXD10",NA
"GAS7",NA
"TAF1B",NA
"RPIA",NA
"NDC1",NA
"POGLUT1",NA
"RBMXL2",NA
"ATP1B1",NA
"LRRC49",NA
"RILPL1",NA
"GXYLT2",NA
"BZW1",NA
"RIN1",NA
"GNB4",NA
"FAM198B",NA
"HMX1",NA
"KRT38",NA
"HNRNPA2B1",NA
"ZNF441",NA
"PDXK",NA
"CABLES1",NA
"VWA5A",NA
"NOL9",NA
"PPP2R2A",NA
"WDR5",NA
"PITPNA",NA
"SLAIN2",NA
"TCP11L1",NA
"STON2",NA
"ZNF44",NA
"CWH43",NA
"PGAP2",NA
"CAMKV",NA
"PADI3",NA
"BECN1",NA
"CCDC63",NA
"ERLIN1",NA
"ZNF841",NA
"BIN2",NA
"CCDC170",NA
"AVPR1A",NA
"LOXHD1",NA
"RAB36",NA
"HSD17B6",NA
"TATDN2",NA
"DAPK3",NA
"PDLIM2",NA
"KRT40",NA
"PROX2",NA
"UGCG",NA
"SENP5",NA
"UBA5",NA
"PAPOLB",NA
"PCGF2",NA
"FOXE1",NA
"SGMS2",NA
"GAS2L3",NA
"NIT2",NA
"CCDC77",NA
"AMZ1",NA
"LIPK",NA
"TSEN2",NA
"HIF3A",NA
"ADIPOR2",NA
"PPP1R9B",NA
"MAP1S",NA
"RAB3IL1",NA
"DCLK3",NA
"PPP1CA",NA
"C15orf39",NA
"CCNB2",NA
"FLVCR2",NA
"AK2",NA
"TXLNG",NA
"IL4R",NA
"UBXN11",NA
"QTRT2",NA
"NDUFS3",NA
"NUB1",NA
"TEAD4",NA
"DNAJA1",NA
"YAP1",NA
"YTHDF1",NA
"ADAP2",NA
"DLST",NA
"GDF7",NA
"SAV1",NA
"SNTG1",NA
"DTHD1",NA
"NYX",NA
"C2CD2",NA
"ATF2",NA
"DLX5",NA
"GPNMB",NA
"USP26",NA
"IKZF2",NA
"EXOSC9",NA
"HEATR3",NA
"CASP7",NA
"NKAP",NA
"C9orf131",NA
"SLC27A6",NA
"WNT8A",NA
"LRRC8B",NA
"PRPH2",NA
"UPRT",NA
"CRLF3",NA
"CLVS2",NA
"MRPL38",NA
"PDIA5",NA
"EXOC3L4",NA
"RAP1GDS1",NA
"GAB3",NA
"CHGB",NA
"HNRNPL",NA
"ATP6V1C2",NA
"SLC39A12",NA
"MRPL4",NA
"ATF6",NA
"WDR34",NA
"CDK2",NA
"VEGFA",NA
"TRIM26",NA
"ZNF282",NA
"SLC16A8",NA
"CA11",NA
"RNPEP",NA
"SLC16A14",NA
"PELI1",NA
"KPTN",NA
"CTSD",NA
"ZNF599",NA
"GDPD5",NA
"CRYL1",NA
"SMTNL2",NA
"BUD13",NA
"MKKS",NA
"COPS4",NA
"DOK3",NA
"STUB1",NA
"SERINC5",NA
"KIAA1522",NA
"OGFOD1",NA
"PPM1E",NA
"CLDN10",NA
"BUB3",NA
"ZNF425",NA
"SIRT5",NA
"UCK1",NA
"PCDHGA4",NA
"LEMD2",NA
"ZBTB37",NA
"SLC35F3",NA
"COPS3",NA
"POLR3C",NA
"TMEM68",NA
"ZUP1",NA
"NDUFB9",NA
"MARCH10",NA
"POLR3D",NA
"DYRK4",NA
"NOXA1",NA
"ISPD",NA
"SLC35F5",NA
"SPNS1",NA
"EIF4A2",NA
"HMGXB4",NA
"ADRA2A",NA
"EMX1",NA
"SEH1L",NA
"PUM3",NA
"GNB3",NA
"ZC3H3",NA
"SPATA17",NA
"CCDC27",NA
"ZKSCAN8",NA
"CLVS1",NA
"HAT1",NA
"ZNF606",NA
"RCOR1",NA
"PREPL",NA
"VPS26B",NA
"CYP19A1",NA
"SEMA7A",NA
"PRDM13",NA
"PPP4C",NA
"CHST12",NA
"RRAGA",NA
"CCDC157",NA
"TTI2",NA
"ACTRT2",NA
"ARSG",NA
"DLX2",NA
"GPR162",NA
"LIPM",NA
"AGER",NA
"DNAJB11",NA
"CES3",NA
"TERB1",NA
"SLC25A17",NA
"CRYBB1",NA
"MCAM",NA
"AMACR",NA
"THUMPD3",NA
"PNLDC1",NA
"RAB34",NA
"WDR41",NA
"PCDHB1",NA
"BIVM",NA
"LRMP",NA
"RMND5B",NA
"ANGPTL1",NA
"HOXB9",NA
"NUDCD1",NA
"RDH10",NA
"DACT2",NA
"SNX2",NA
"OMA1",NA
"BHLHE23",NA
"ZNF480",NA
"GAMT",NA
"TYMS",NA
"SYT14",NA
"SLFN13",0
"ZNF823",NA
"GLIS1",NA
"GRHL3",NA
"NPL",NA
"UBIAD1",NA
"USP3",NA
"LRRC4C",NA
"KLHDC4",NA
"HEY1",NA
"KIAA1147",NA
"PRPSAP2",NA
"GPR75-ASB3",NA
"TUSC3",NA
"MNX1",NA
"LMBR1L",NA
"AGMAT",NA
"RAB11B",NA
"ZNF845",NA
"TRMT6",NA
"IL17RE",NA
"SLC25A32",NA
"IGFALS",NA
"GRM5",NA
"PLD5",NA
"ETAA1",NA
"MAP10",NA
"MIOX",NA
"ARG2",NA
"SLC1A4",NA
"DNAJA4",NA
"TLR5",NA
"FOXI1",NA
"LRRC37B",NA
"ADAP1",NA
"ZIC4",NA
"RAVER2",NA
"POC1B",NA
"TBCB",NA
"CRYBB3",NA
"SLC13A1",NA
"CTRC",NA
"TSTD2",NA
"MPHOSPH10",NA
"CUZD1",NA
"ACSM4",NA
"RRNAD1",NA
"PRPS1",NA
"MAPKAPK2",NA
"B3GALNT2",NA
"PRMT8",NA
"TK2",NA
"VASN",NA
"RPH3AL",NA
"SEPT12",NA
"NPRL2",NA
"STK38L",NA
"CNTNAP2",NA
"NKX6-2",NA
"UBE2Q1",NA
"NAAA",NA
"BNIP2",NA
"SMPDL3A",NA
"CCDC178",NA
"BRD7",NA
"ZNF16",NA
"APEX2",NA
"TMPRSS4",NA
"RHO",NA
"HSD17B10",NA
"CDK4",NA
"CHEK1",NA
"CPNE8",NA
"CASQ2",NA
"CYP2S1",NA
"UPF3B",NA
"DTX1",NA
"ZFP30",NA
"FAM178B",NA
"NDRG1",NA
"MESP2",NA
"CYR61",NA
"ZNF493",NA
"CDS2",NA
"OS9",NA
"RIC8A",NA
"AOC1",NA
"HASPIN",NA
"OAS2",NA
"FBRSL1",NA
"SESN3",NA
"NKX3-2",NA
"GIPR",NA
"REN",NA
"BZW2",NA
"ELANE",NA
"TLR4",NA
"TEKT3",NA
"PCDHB6",NA
"GPC6",NA
"SETD6",NA
"ARMC6",NA
"LDLR",NA
"FAM98B",NA
"PLD3",NA
"HACL1",NA
"ASAH1",NA
"ETS1",NA
"CFAP53",NA
"RPS6KB2",NA
"RAB44",NA
"PPP2R2C",NA
"YY1AP1",NA
"AQP2",NA
"TNNI3",NA
"AEBP2",NA
"CTIF",NA
"SLC17A5",NA
"LRRN2",NA
"PNPLA3",NA
"CCNK",NA
"SMCR8",NA
"ACSBG2",NA
"TMEM232",NA
"HIPK4",NA
"TBCE",NA
"G6PC",NA
"CSGALNACT1",NA
"MROH6",NA
"TMCO3",NA
"TROVE2",NA
"ENG",NA
"SGK2",NA
"RAD52",0
"ERLIN2",NA
"TOLLIP",NA
"SBDS",NA
"FAM234B",NA
"SLC41A1",NA
"PLPP4",NA
"POC1A",NA
"WHRN",NA
"STAMBPL1",NA
"PAK2",NA
"INHBB",NA
"WHAMM",NA
"ADAMTS6",NA
"ANXA11",NA
"MSI2",NA
"STON1",NA
"RANGAP1",NA
"NIPA1",NA
"CAMK1",NA
"KRT78",NA
"PTGER4",NA
"SNX6",NA
"EBNA1BP2",NA
"NEUROD1",NA
"MDH2",NA
"ETV1",NA
"ICA1L",NA
"RUFY4",NA
"TFE3",NA
"PGAM1",NA
"RSRC2",NA
"IRF2BP1",NA
"GJD3",NA
"BICDL2",NA
"PLPP2",NA
"MSR1",NA
"NDRG4",NA
"ZNF408",NA
"MLPH",NA
"IRX2",NA
"CHRDL2",NA
"PEX7",NA
"CYP4X1",NA
"ARHGEF37",NA
"XIAP",NA
"HSD3B1",NA
"PDK1",NA
"FAM83D",NA
"OLFM4",NA
"PCDHB5",NA
"ZMYND10",NA
"TRAF5",NA
"SWT1",NA
"DLX1",NA
"DHX58",NA
"RANBP3",NA
"WIPI2",NA
"CALCR",NA
"SOWAHB",NA
"SDSL",NA
"ZNF219",NA
"E2F4",NA
"TMEM168",NA
"NEU2",NA
"IL27RA",NA
"IBA57",NA
"HOXD13",NA
"ZFAND4",NA
"SWAP70",NA
"PRRG3",NA
"ELF1",NA
"MYBPH",NA
"HCRTR2",NA
"FAM43A",NA
"LAS1L",NA
"SGCD",NA
"KYNU",NA
"RSPO3",NA
"SLC25A38",NA
"WFIKKN1",NA
"FUT4",NA
"SLC35C2",NA
"PLBD1",NA
"CHKA",NA
"DCTN1",NA
"ALX1",NA
"EPM2A",NA
"BUD23",NA
"STAMBP",NA
"BABAM2",NA
"DCAF12",NA
"RBBP7",NA
"CCDC102A",NA
"GNAT3",NA
"HNRNPLL",NA
"PPIL2",NA
"AKAP8L",NA
"MMP17",NA
"ENOX2",NA
"ZCCHC24",NA
"APBB3",NA
"PLA2G4D",NA
"PRR14",NA
"SLC43A3",NA
"HSF2",NA
"AP3M1",NA
"AMMECR1L",NA
"ZFP91",NA
"PCDHB7",NA
"KRT86",NA
"PTCD3",NA
"TFDP2",NA
"LIX1L",0
"MAP2K6",NA
"CCDC9",NA
"ZNF814",NA
"MKRN1",NA
"PDIA4",NA
"CD248",NA
"GBP7",NA
"HEATR5B",NA
"ATXN7L1",NA
"FUT1",NA
"DYTN",NA
"SYVN1",NA
"SLC25A14",NA
"RPL10",NA
"TRAF2",NA
"MKNK1",NA
"TIMP3",NA
"SLCO1B1",NA
"CYTH3",NA
"GXYLT1",NA
"AFP",NA
"HS3ST1",NA
"ARRB2",NA
"ATP10B",NA
"NSUN5",NA
"MTFMT",NA
"RNF169",NA
"HCLS1",NA
"ITFG1",NA
"ELN",NA
"EPS15",NA
"LETM2",NA
"RDH13",NA
"KRBA1",NA
"LHX8",NA
"MAP2K5",NA
"MDH1",NA
"UIMC1",NA
"CYB5RL",NA
"ZDHHC16",NA
"LRRC45",NA
"HOXA6",NA
"C1RL",NA
"STYK1",NA
"NDC80",NA
"MELK",NA
"ACR",NA
"GCFC2",NA
"SLC35B2",NA
"CDKL2",NA
"SLC9A7",NA
"TMOD4",NA
"MINDY1",NA
"POLR1A",NA
"UAP1L1",NA
"SPOCK2",NA
"RHCG",NA
"NEK3",NA
"TSEN54",NA
"KCNQ1",NA
"ADAMTSL5",NA
"MPP1",NA
"ARPC1B",NA
"LOXL1",NA
"ZNF628",NA
"KRT74",NA
"EN2",NA
"SESN1",NA
"PSAT1",NA
"MARVELD2",NA
"CIP2A",NA
"NEK6",NA
"NKX6-1",NA
"PRNP",NA
"GBP3",NA
"RIOK3",NA
"MEOX1",NA
"FAM149B1",NA
"ZNF136",NA
"FAM161B",NA
"PTH2R",NA
"SESN2",NA
"WISP1",NA
"LSR",NA
"PLA2G3",NA
"PRDM8",NA
"EIF3I",NA
"CERK",NA
"SLC15A4",NA
"SGCB",NA
"SLFN5",NA
"LMOD1",NA
"SHF",NA
"CFAP100",NA
"PTBP2",NA
"CAP1",NA
"RBM14",NA
"EIF2AK2",NA
"PRLR",NA
